dataset_id,contributor,country,locale,site_code,site_id,plot_id,plot_code,coord_type,latitude,longitude,year,month,day,citation_short,citation,bioclim_zone,plant_biomass_density_gm2
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-MixedTundra,Quill,1,Canada.KluaneLake.Quill-MixedTundra.01,plot,61.4168766572541,-139.484360996329,2007,7,2,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,134.69
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-MixedTundra,Quill,2,Canada.KluaneLake.Quill-MixedTundra.02,plot,61.4132917671753,-139.484965740582,2007,7,2,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,142.04
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-MixedTundra,Quill,3,Canada.KluaneLake.Quill-MixedTundra.03,plot,61.402484496259,-139.471628988873,2007,7,3,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,94.05
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-MixedTundra,Quill,5,Canada.KluaneLake.Quill-MixedTundra.05,plot,61.4542857329791,-139.535488283379,2007,7,12,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,124.63
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-MixedTundra,Quill,6,Canada.KluaneLake.Quill-MixedTundra.06,plot,61.4503294054701,-139.559384655259,2007,7,12,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,121.35
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-MixedTundra,Quill,7,Canada.KluaneLake.Quill-MixedTundra.07,plot,61.44719454016,-139.559266725852,2007,7,13,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,797.64
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-ShrubTundra,Quill,4,Canada.KluaneLake.Quill-ShrubTundra.04,plot,61.4062798705492,-139.466591794724,2007,7,3,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,1314.44
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-ShrubTundra,Quill,8,Canada.KluaneLake.Quill-ShrubTundra.08,plot,61.4355439646341,-139.526073556015,2007,7,14,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,385.46
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Quill-ShrubTundra,Quill,9,Canada.KluaneLake.Quill-ShrubTundra.09,plot,61.4597889970806,-139.430561668096,2007,7,15,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,780.3
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,1,Canada.KluaneLake.Ruby-MixedTundra.01,plot,61.2143962028765,-138.270248716785,2007,7,29,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,143.74
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,2,Canada.KluaneLake.Ruby-MixedTundra.02,plot,61.2197279027416,-138.263359574556,2007,7,30,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,149.91
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,3,Canada.KluaneLake.Ruby-MixedTundra.03,plot,61.2204122414646,-138.258996656306,2007,7,30,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,82.37
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,4,Canada.KluaneLake.Ruby-MixedTundra.04,plot,61.2210295265077,-138.270437665498,2007,7,30,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,274.42
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,5,Canada.KluaneLake.Ruby-MixedTundra.05,plot,61.2180972662503,-138.272480065614,2007,8,1,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,169.9
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,6,Canada.KluaneLake.Ruby-MixedTundra.06,plot,61.21702203689,-138.277975158524,2007,8,1,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,322.92
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,7,Canada.KluaneLake.Ruby-MixedTundra.07,plot,61.1998555847383,-138.302673315944,2007,8,2,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,28.96
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,8,Canada.KluaneLake.Ruby-MixedTundra.08,plot,61.2008404945499,-138.295756305962,2007,8,2,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,68.31
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,9,Canada.KluaneLake.Ruby-MixedTundra.09,plot,61.2012791781182,-138.288494839692,2007,8,3,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,109.2
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,10,Canada.KluaneLake.Ruby-MixedTundra.10,plot,61.2017389705116,-138.285439101376,2007,8,3,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,255.1
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,11,Canada.KluaneLake.Ruby-MixedTundra.11,plot,61.2016326767627,-138.280142007555,2007,8,5,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,383.45
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,12,Canada.KluaneLake.Ruby-MixedTundra.12,plot,61.2080456569008,-138.264485859726,2007,8,5,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,56.92
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,13,Canada.KluaneLake.Ruby-MixedTundra.13,plot,61.2219493584891,-138.295248195122,2007,8,7,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,99.09
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,14,Canada.KluaneLake.Ruby-MixedTundra.14,plot,61.2144073210771,-138.291835261551,2007,8,7,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,246.41
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,15,Canada.KluaneLake.Ruby-MixedTundra.15,plot,61.210895952721,-138.303590668057,2007,8,8,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,32.91
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,16,Canada.KluaneLake.Ruby-MixedTundra.16,plot,61.2044615670201,-138.278762066461,2007,8,9,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,138.19
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,18,Canada.KluaneLake.Ruby-MixedTundra.18,plot,61.2218450534871,-138.311670351766,2007,8,10,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,249.94
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,19,Canada.KluaneLake.Ruby-MixedTundra.19,plot,61.2100550580488,-138.263901703139,2007,8,11,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,15.18
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,23,Canada.KluaneLake.Ruby-MixedTundra.23,plot,61.2729176361012,-138.276792906235,2008,7,29,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,39.1
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-MixedTundra,Ruby,24,Canada.KluaneLake.Ruby-MixedTundra.24,plot,61.256078614876,-138.299904385848,2008,7,30,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,172.75
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-ShrubTundra,Ruby,17,Canada.KluaneLake.Ruby-ShrubTundra.17,plot,61.2237451384673,-138.312812347479,2007,8,10,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,407.29
ds23,"Danby R, Hik D, Saewan K",Canada,Kluane Lake,Canada.KluaneLake.Ruby-ShrubTundra,Ruby,22,Canada.KluaneLake.Ruby-ShrubTundra.22,plot,61.2636295686312,-138.302427301944,2008,7,28,Danby et al. Unpub.,Danby et al. Unpublished,Oroarctic,1860.65
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.LowBirch,LowBirch,1,Canada.DaringLake.LowBirch.1,plot,64.8698,-111.5681,2008,8,8,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,538.78
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.LowBirch,LowBirch,2,Canada.DaringLake.LowBirch.2,plot,64.8693,-111.5641,2008,8,10,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,504.38
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.LowBirch,LowBirch,3,Canada.DaringLake.LowBirch.3,plot,64.8689,-111.5635,2008,8,18,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,351.58
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.LowBirch,LowBirch,4,Canada.DaringLake.LowBirch.4,plot,64.8679,-111.566,2008,8,20,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,302.45
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.LowBirch,LowBirch,5,Canada.DaringLake.LowBirch.5,plot,64.8683,-111.5634,2008,8,22,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,497.7
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.MediumBirch,MediumBirch,11,Canada.DaringLake.MediumBirch.11,site,64.871,-111.5512,2008,8,19,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,1128.29
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.MediumBirch,MediumBirch,15,Canada.DaringLake.MediumBirch.15,site,64.871,-111.5512,2008,8,21,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,1464.42
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.MediumBirch,MediumBirch,2,Canada.DaringLake.MediumBirch.2,site,64.871,-111.5512,2008,8,13,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,1116.54
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.MediumBirch,MediumBirch,5,Canada.DaringLake.MediumBirch.5,site,64.871,-111.5512,2008,8,14,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,1453.34
ds24,"Grogan P, Vankoughnett M",Canada,Daring Lake,Canada.DaringLake.MediumBirch,MediumBirch,8,Canada.DaringLake.MediumBirch.8,site,64.871,-111.5512,2008,8,17,Vankoughnett and Grogan 2016,Vankoughnett M and Grogan P. 2016. Plant production and nitrogen accumulation above- and belowground in low and tall birch tundra communities: the influence of snow and litter. Plant and Soil 408:195-210.,Low Arctic,1777.47
ds25,"Gaspard A, Boudreau S",Canada,Boniface River,Canada.BonifaceRiver.AB1,AB1,1,Canada.BonifaceRiver.AB1.1,site,57.75418867,-76.18273418,2019,8,28,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,1960.57
ds25,"Gaspard A, Boudreau S",Canada,Boniface River,Canada.BonifaceRiver.AB2,AB2,1,Canada.BonifaceRiver.AB2.1,site,57.74979597,-76.20899796,2018,8,28,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,1024.05
ds25,"Gaspard A, Boudreau S",Canada,Boniface River,Canada.BonifaceRiver.AB8,AB8,1,Canada.BonifaceRiver.AB8.1,site,57.75536864,-76.20155369,2019,8,19,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,2071.52
ds25,"Gaspard A, Boudreau S",Canada,Boniface River,Canada.BonifaceRiver.LSA2,LSA2,1,Canada.BonifaceRiver.LSA2.1,site,57.7516063,-76.1743573,2019,8,26,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,488.66
ds25,"Gaspard A, Boudreau S",Canada,Boniface River,Canada.BonifaceRiver.LSA4,LSA4,1,Canada.BonifaceRiver.LSA4.1,site,57.7516063,-76.1743573,2019,8,26,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,804.6
ds25,"Gaspard A, Boudreau S",Canada,Boniface River,Canada.BonifaceRiver.LSA6,LSA6,1,Canada.BonifaceRiver.LSA6.1,site,57.757744,-76.21353,2019,8,30,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,595.06
ds25,"Gaspard A, Boudreau S",Canada,Chukotka River,Canada.ChukotkaRiver.TH1,TH1,1,Canada.ChukotkaRiver.TH1.1,site,61.3059041,-75.89254747,2019,8,9,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Low Arctic,477.01
ds25,"Gaspard A, Boudreau S",Canada,Chukotka River,Canada.ChukotkaRiver.TH4,TH4,1,Canada.ChukotkaRiver.TH4.1,site,61.30349739,-75.88445817,2019,8,11,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Low Arctic,273.86
ds25,"Gaspard A, Boudreau S",Canada,Chukotka River,Canada.ChukotkaRiver.TH5,TH5,1,Canada.ChukotkaRiver.TH5.1,site,61.30491444,-75.95403584,2019,8,8,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Low Arctic,201.14
ds25,"Gaspard A, Boudreau S",Canada,Chukotka River,Canada.ChukotkaRiver.TPO2,TPO2,1,Canada.ChukotkaRiver.TPO2.1,site,61.30344338,-75.92177595,2019,8,7,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Low Arctic,707.26
ds25,"Gaspard A, Boudreau S",Canada,Chukotka River,Canada.ChukotkaRiver.TPO3,TPO3,1,Canada.ChukotkaRiver.TPO3.1,site,61.29925382,-75.96573632,2019,8,12,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Low Arctic,340.36
ds25,"Gaspard A, Boudreau S",Canada,Chukotka River,Canada.ChukotkaRiver.TPO5,TPO5,1,Canada.ChukotkaRiver.TPO5.1,site,61.28471992,-75.91786532,2019,8,10,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Low Arctic,942.54
ds25,"Gaspard A, Boudreau S",Canada,Clearwater Lake,Canada.ClearwaterLake.AB1,AB1,1,Canada.ClearwaterLake.AB1.1,site,56.368033,-74.422635,2018,8,13,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,1793.41
ds25,"Gaspard A, Boudreau S",Canada,Clearwater Lake,Canada.ClearwaterLake.AB2,AB2,1,Canada.ClearwaterLake.AB2.1,site,56.351674,-74.376048,2018,8,10,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,1109.75
ds25,"Gaspard A, Boudreau S",Canada,Clearwater Lake,Canada.ClearwaterLake.AB3,AB3,1,Canada.ClearwaterLake.AB3.1,site,56.352833,-74.413837,2018,8,7,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,1484.87
ds25,"Gaspard A, Boudreau S",Canada,Clearwater Lake,Canada.ClearwaterLake.LS0,LS0,1,Canada.ClearwaterLake.LS0.1,site,56.352401,-74.448915,2018,8,6,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,272.73
ds25,"Gaspard A, Boudreau S",Canada,Clearwater Lake,Canada.ClearwaterLake.LS1,LS1,1,Canada.ClearwaterLake.LS1.1,site,56.363113,-74.407903,2018,8,8,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,488.65
ds25,"Gaspard A, Boudreau S",Canada,Clearwater Lake,Canada.ClearwaterLake.LSA2,LSA2,1,Canada.ClearwaterLake.LSA2.1,site,56.352136,-74.432114,2018,8,11,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Subarctic,785.98
ds25,"Gaspard A, Boudreau S",Canada,Couture Lake,Canada.CoutureLake.TD7,TD7,1,Canada.CoutureLake.TD7.1,site,60.062928,-75.601594,2021,8,16,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Low Arctic,201.1
ds25,"Gaspard A, Boudreau S",Canada,Couture Lake,Canada.CoutureLake.TDA6,TDA6,1,Canada.CoutureLake.TDA6.1,site,60.074122,-75.582815,2021,8,13,Gaspard and Boudreau 2023,Gaspard A and Boudreau S. 2023. Climatic data are better predictors of NDVI values than plant functional group biomass and cover along a latitudinal gradient in Nunavik. Manuscript submitted for publication.,Low Arctic,617.43
